state,dur,sbytes,sttl,sload,dload,swin,synack,ct_state_ttl,ct_srv_dst,ct_src_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,21,20,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,21,20,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,21,20,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,21,20,34,Generic
FIN,0.676405,564,254,6008.234375,3666.442383,255,0.013568,1,1,21,1,1, Reconnaissance 
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,21,20,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,21,20,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,21,20,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,21,20,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,21,20,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,21,20,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,21,20,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,21,20,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,21,20,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,21,20,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,21,20,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,21,20,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,21,20,34,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,34,14,14,34,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,34,14,14,34,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,34,14,14,34,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,40,11,10,40,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,40,11,10,40,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,34,14,14,34,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,40,11,10,40,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,40,11,10,40,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,34,14,14,34,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,34,14,14,34,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,40,11,10,40,Generic
FIN,1.167562,1296,62,8564.855469,555235.625,255,0.010092,1,1,11,1,2,Exploits
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,34,14,14,34,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,34,14,14,34,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,40,11,10,40,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,34,14,14,34,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,34,14,14,34,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,34,14,14,34,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,40,11,10,40,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,40,11,10,40,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,34,14,14,34,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,34,14,14,34,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,34,14,14,34,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,40,11,10,40,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,40,11,10,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,21,20,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,21,20,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,21,20,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,21,20,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,21,20,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,21,20,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,21,20,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,21,20,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,21,20,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,21,20,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,21,20,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,21,20,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,21,20,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,21,20,40,Generic
FIN,0.674263,1066,254,11390.21387,2657.716553,255,0.054523,1,1,21,1,1,Exploits
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,21,20,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,21,20,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,21,20,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,21,20,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,21,20,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,21,20,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,14,14,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,14,14,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,11,10,40,Generic
FIN,0.632835,70331,254,874275.3125,7193.02832,255,0.018152,1,1,11,1,2,Exploits
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,14,14,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,14,14,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,11,10,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,14,14,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,14,14,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,11,10,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,14,14,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,11,10,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,11,10,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,11,10,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,14,14,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,14,14,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,11,10,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,14,14,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,14,14,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,11,10,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,11,10,40,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,14,14,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,14,14,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,14,14,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,40,11,10,40,Generic
FIN,1.66582,1124,62,5177.029785,11962.87695,255,0.010638,1,1,1,1,1,Exploits
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,34,16,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,34,16,34,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,24,10,2,24,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,34,34,18,34,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,34,34,18,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,10,8,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,34,16,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,34,16,34,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,24,10,2,24,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,34,34,18,34,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,34,34,18,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,10,8,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,34,16,34,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,34,34,18,34,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,34,34,18,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,10,8,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,34,16,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,34,16,34,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,34,34,18,34,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,34,34,18,34,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,34,34,18,34,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,34,34,18,34,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,34,34,18,34,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,34,34,18,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,34,16,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,34,16,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,34,16,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,34,16,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,34,16,34,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,34,34,18,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,10,8,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,10,8,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,34,16,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,34,16,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,34,16,34,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,34,34,18,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,10,8,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,34,34,16,34,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,34,34,18,34,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,34,34,18,34,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,34,34,18,34,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,10,8,24,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,24,10,8,24,Generic
INT,4e-06,114,254,114000000.0,0.0,0,0.0,2,34,34,18,34,Generic
FIN,0.474345,364,62,5380.050293,56988.05859,255,0.018695,1,1,3,1,3,Exploits
FIN,0.474345,364,62,5380.050293,56988.05859,255,0.018695,1,1,3,1,3,Exploits
FIN,0.243625,920,254,27189.32813,7355.566895,255,0.011902,1,1,3,1,3,Exploits
FIN,1.430562,1178,62,6291.233887,8595.223633,255,0.010883,1,1,3,1,3,Exploits
FIN,1.430562,1178,62,6291.233887,8595.223633,255,0.010883,1,1,3,1,3,Exploits
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,20,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,20,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,20,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,20,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,20,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,20,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,20,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,20,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,20,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,20,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,20,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,20,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,20,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,20,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,20,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,20,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,20,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,20,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,20,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,24,44,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,44,44,20,44,Generic
FIN,0.2525,966,254,27564.35742,7097.029785,255,0.022166,1,1,1,1,1,Exploits
FIN,2.83729,2046,62,5633.544434,548137.125,255,0.059393,1,1,1,1,1,Exploits
FIN,1.634386,1806,62,8595.277344,788347.4375,255,0.018789,1,1,1,1,1,Exploits
FIN,0.660125,564,254,6156.409668,3756.864014,255,0.012606,1,1,1,1,1, Reconnaissance 
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,16,10,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,16,10,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,16,6,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,16,10,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,16,10,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,16,10,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,16,6,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,16,10,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,16,10,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,16,6,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,16,10,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,16,10,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,16,10,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,28,28,14,28,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,16,6,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,16,6,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,16,6,42,Generic
FIN,0.515225,816,62,11412.49023,161343.1094,255,0.018724,1,1,1,1,1,Exploits
FIN,0.992236,3071,62,23639.53711,14528.80176,255,0.018414,1,1,1,1,1,Exploits
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,30,18,9,30,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,30,18,9,30,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,42,26,15,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,30,18,9,30,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,30,18,9,30,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,30,18,9,30,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,26,11,42,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,42,26,15,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,26,11,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,26,11,42,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,30,18,9,30,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,30,18,9,30,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,42,26,15,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,26,11,42,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,30,18,9,30,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,30,18,9,30,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,42,26,15,42,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,42,26,15,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,30,18,9,30,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,30,18,9,30,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,30,18,9,30,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,42,26,15,42,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,42,26,15,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,26,11,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,26,11,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,26,11,42,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,42,26,15,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,30,18,9,30,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,42,26,15,42,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,42,26,15,42,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,42,26,15,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,30,18,9,30,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,26,11,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,26,11,42,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,30,18,9,30,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,30,18,9,30,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,42,26,15,42,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,42,26,15,42,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,42,26,15,42,Generic
INT,1e-06,114,254,456000000.0,0.0,0,0.0,2,42,26,15,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,30,18,9,30,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,30,18,9,30,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,26,11,42,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,42,26,11,42,Generic
FIN,0.965527,31053,62,250864.0313,15063.27637,255,0.008148,1,2,1,1,2,Exploits
FIN,0.739164,31133,62,328533.3125,19719.57617,255,0.023232,1,2,1,1,2,Exploits
INT,2e-06,114,254,228000000.0,0.0,0,0.0,2,30,12,12,30,Generic
INT,2e-06,114,254,228000000.0,0.0,0,0.0,2,32,8,8,32,Generic
INT,2e-06,114,254,228000000.0,0.0,0,0.0,2,30,12,12,30,Generic
INT,2e-06,114,254,228000000.0,0.0,0,0.0,2,30,12,12,30,Generic
INT,2e-06,114,254,228000000.0,0.0,0,0.0,2,32,8,8,32,Generic
INT,2e-06,114,254,228000000.0,0.0,0,0.0,2,32,8,8,32,Generic
INT,2e-06,114,254,228000000.0,0.0,0,0.0,2,30,12,12,30,Generic
INT,2e-06,114,254,228000000.0,0.0,0,0.0,2,30,12,12,30,Generic
INT,2e-06,114,254,228000000.0,0.0,0,0.0,2,32,8,8,32,Generic
INT,2e-06,114,254,228000000.0,0.0,0,0.0,2,32,8,8,32,Generic
INT,2e-06,114,254,228000000.0,0.0,0,0.0,2,30,12,12,30,Generic
INT,2e-06,114,254,228000000.0,0.0,0,0.0,2,30,12,12,30,Generic
INT,2e-06,114,254,228000000.0,0.0,0,0.0,2,32,8,8,32,Generic
INT,2e-06,114,254,228000000.0,0.0,0,0.0,2,30,12,12,30,Generic
INT,2e-06,114,254,228000000.0,0.0,0,0.0,2,30,12,12,30,Generic
INT,2e-06,114,254,228000000.0,0.0,0,0.0,2,30,12,12,30,Generic
INT,2e-06,114,254,228000000.0,0.0,0,0.0,2,32,8,8,32,Generic
INT,2e-06,114,254,228000000.0,0.0,0,0.0,2,30,12,12,30,Generic
INT,2e-06,114,254,228000000.0,0.0,0,0.0,2,30,12,12,30,Generic
INT,2e-06,114,254,228000000.0,0.0,0,0.0,2,32,8,8,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
FIN,1.236004,1774,62,11165.0127,1120468.875,255,0.015332,1,1,1,1,1,Exploits
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,114,254,45600000.0,0.0,0,0.0,2,32,24,24,32,Generic
INT,1e-05,182,254,72800000.0,0.0,0,0.0,2,1,1,1,1, Shellcode 
FIN,1.675167,564,254,2426.026855,1480.449463,255,0.03124,1,1,1,1,1, Reconnaissance 
FIN,0.461596,50227,254,851584.5,8370.956055,255,0.017588,1,1,1,1,1,Exploits
INT,5e-06,114,254,91200000.0,0.0,0,0.0,2,32,21,20,32,Generic
