srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,sjit,djit,stime,ltime,sintpkt,dintpkt,tcprtt,synack,ackdat,is_sm_ips,ct_state_ttl,ct_flw_http,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
175.45.176.1,49243,149.171.126.11,12401,tcp,FIN,0.531442,59073,526,254,252,23,1,-,872147.875,7270.78418,52,12,255,255,1512902795,3713556166,1136,44,0,0,1024.697289,58.794977,1421929347,1421929348,10.310353,42.33591,0.127772,0.065745,0.062027,0,1,0,0,0,1,1,1,2,1,1,1,Exploits,1
175.45.176.0,58610,149.171.126.14,25,tcp,FIN,1.052523,80192,2104,62,252,35,8,smtp,601503.25,15421.99023,76,28,255,255,547381851,1667580611,1055,75,0,0,1345.549221,60.276777,1421929348,1421929349,14.03364,37.507594,0.082624,0.039029,0.043595,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,41780,149.171.126.13,80,tcp,FIN,0.258151,1144,268,254,252,2,1,http,31919.30273,6941.673828,10,6,255,255,2315993461,166532449,114,45,1,0,1374.810064,63.330945,1421929349,1421929349,28.683444,46.497,0.049538,0.024964,0.024574,0,1,1,0,0,2,1,1,2,1,1,1,Exploits,1
175.45.176.1,44488,149.171.126.17,25,tcp,FIN,2.997649,434814,3702,62,252,171,8,smtp,1157080.125,9730.291992,348,66,255,255,23450743,1279979656,1249,56,0,0,974.763547,56.911016,1421929346,1421929349,8.635533,45.650168,0.083857,0.03038,0.053477,0,1,0,0,0,1,1,1,2,1,1,1,Exploits,1
175.45.176.2,27588,149.171.126.14,80,tcp,FIN,0.31068,772,2096,62,252,2,2,http,17896.22656,47225.44141,10,8,255,255,1049927347,303242671,77,262,1,636,1771.616894,62.230031,1421929350,1421929350,34.52,43.088715,0.057883,0.008483,0.0494,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,3853,149.171.126.15,80,tcp,FIN,0.221826,1188,5174,62,252,2,3,-,38588.80469,167951.4531,10,10,255,255,983834862,2665772456,119,517,1,1738,1170.957027,1678.030436,1421929352,1421929352,24.647333,23.878333,0.051357,0.006321,0.045036,0,1,1,0,0,1,1,1,1,1,1,1,Generic,1
175.45.176.2,27535,149.171.126.19,80,tcp,FIN,0.280173,804,1612,62,252,2,2,http,20672.94141,40289.39063,10,8,255,255,2963566280,962139469,80,202,1,440,1555.763353,60.233562,1421929353,1421929353,31.130333,38.704285,0.054064,0.00854,0.045524,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.2,32663,149.171.126.14,111,udp,INT,1e-05,168,0,254,0,0,0,-,67200000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421929354,1421929354,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,34154,149.171.126.10,1526,tcp,FIN,0.179739,1716,268,254,252,2,1,-,68766.375,9970.011719,10,6,255,255,2089218843,3186697115,172,45,0,0,986.293717,59.921418,1421929355,1421929355,18.396333,34.825199,0.050522,0.005603,0.044919,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,43770,149.171.126.13,80,tcp,FIN,0.221912,806,932,62,252,2,2,http,26172.53711,29417.06641,10,8,255,255,2563966509,164452243,81,117,1,52,1322.7558,54.888875,1421929356,1421929356,24.656889,30.122285,0.053586,0.005895,0.047691,0,1,1,0,0,1,1,1,1,1,1,1,DoS,1
175.45.176.0,4641,149.171.126.14,111,tcp,FIN,0.626311,564,268,254,252,2,1,-,6488.789062,2861.198242,10,6,255,255,3869039031,3844857798,56,45,0,0,5408.497322,242.623125,1421929357,1421929358,69.124556,123.803602,0.051249,0.007282,0.043967,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,1575,149.171.126.19,80,tcp,FIN,0.216083,1250,2482,254,252,2,2,http,41650.66016,80413.53906,10,8,255,255,2855920245,3121711412,125,310,1,747,1311.704583,51.221992,1421929359,1421929359,24.009222,29.101,0.053071,0.008294,0.044777,0,1,1,0,0,1,1,1,2,1,1,1,Generic,1
175.45.176.1,14797,149.171.126.12,25,tcp,FIN,0.772133,19574,1694,254,252,12,7,smtp,196049.125,16681.06445,30,20,255,255,3654671103,4294324529,652,85,0,0,1753.288116,51.647203,1421929358,1421929359,26.625276,40.295262,0.052295,0.005933,0.046362,0,1,0,0,0,1,1,1,2,1,1,1,Generic,1
175.45.176.2,44666,149.171.126.19,80,tcp,FIN,0.179374,568,268,254,252,2,1,http,22834.9707,9990.299805,10,6,255,255,1859839790,3326347455,57,45,1,0,982.70527,58.79643,1421929360,1421929360,18.311778,34.394801,0.050699,0.007397,0.043302,0,1,1,0,0,1,1,1,1,1,1,1,DoS,1
175.45.176.1,40722,149.171.126.11,56077,udp,INT,9e-06,202,0,254,0,0,0,-,89777776.0,0.0,2,0,0,0,0,0,101,0,0,0,0.0,0.0,1421929362,1421929362,0.009,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,1,1,1,1,Shellcode,1
175.45.176.2,5451,149.171.126.19,111,tcp,FIN,0.624797,564,354,254,252,2,1,-,6504.512695,3969.289307,10,8,255,255,3796985387,1153437059,56,44,0,0,5430.885428,138.516844,1421929361,1421929362,68.856222,88.436141,0.052034,0.00574,0.046294,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,39949,149.171.126.14,111,udp,INT,2e-06,168,0,254,0,0,0,-,336000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421929365,1421929365,0.002,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,33261,149.171.126.13,25,tcp,FIN,0.851108,24063,1860,62,252,15,8,smtp,219901.5781,16693.5332,36,22,255,255,2872774788,908885947,668,85,0,0,1547.312853,46.915777,1421929364,1421929365,24.317372,39.414715,0.064882,0.012624,0.052258,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.3,33261,149.171.126.13,25,tcp,FIN,0.851108,24063,1860,62,252,15,8,smtp,219901.5781,16693.5332,36,22,255,255,2872774788,908885947,668,85,0,0,1547.312853,46.915777,1421929364,1421929365,24.317372,39.414715,0.064882,0.012624,0.052258,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.2,36062,149.171.126.13,80,tcp,FIN,0.260897,842,944,62,252,2,2,http,23242.88867,25328.00195,10,8,255,255,1767080420,2665530410,84,118,0,0,1570.031005,59.44523,1421929367,1421929368,28.988556,33.92657,0.064558,0.013673,0.050885,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,63413,149.171.126.15,53,udp,INT,8e-06,162,0,254,0,0,0,dns,81000000.0,0.0,2,0,0,0,0,0,81,0,0,0,0.0,0.0,1421929368,1421929368,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,1,1,1,1,DoS,1
175.45.176.0,9984,149.171.126.11,80,tcp,FIN,0.233427,952,1226,62,252,2,2,http,29371.06641,36773.80859,10,8,255,255,24855862,2894199212,95,153,1,187,1353.973798,52.429184,1421929371,1421929371,25.936333,30.966857,0.06474,0.011904,0.052836,0,1,1,0,0,3,3,2,2,2,1,2,Exploits,1
175.45.176.0,8976,149.171.126.11,80,tcp,FIN,0.501757,842,1312,62,252,2,2,http,12085.53125,18829.83008,10,10,255,255,3225275444,961312493,84,131,1,187,3703.356762,100.026313,1421929371,1421929371,55.750778,50.197777,0.099836,0.049343,0.050493,0,1,1,0,0,3,3,2,2,2,1,2,Exploits,1
175.45.176.1,21979,149.171.126.16,8080,tcp,FIN,2.935354,2936,9306,254,252,2,4,-,7336.76416,23552.86719,12,14,255,255,1887013410,520015799,245,665,0,0,18968.31539,16620.64449,1421929369,1421929372,266.43008,225.260392,0.053082,0.00696,0.046122,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,7444,149.171.126.11,80,tcp,FIN,0.283247,962,980,62,252,2,2,http,24459.21875,24233.26758,10,8,255,255,344441031,2886325736,96,123,1,56,1688.453384,63.812551,1421929371,1421929372,31.471889,34.41943,0.108054,0.022511,0.085543,0,1,1,0,0,3,3,1,1,1,1,1,Exploits,1
175.45.176.2,23738,149.171.126.15,7001,tcp,FIN,0.453682,3042,268,254,252,2,1,-,46940.36719,3949.903076,8,6,255,255,988292263,2059527946,380,45,0,0,4142.344828,133.831047,1421929374,1421929375,64.684143,86.519,0.086476,0.021079,0.065397,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,16831,149.171.126.14,80,tcp,FIN,0.451602,668,1648,62,252,1,2,-,25544.61523,10363.10742,8,8,255,255,3396671126,3705276778,84,206,0,0,82.891336,140.130906,1421929375,1421929375,56.035715,64.41443,0.0,0.0,0.0,0,1,0,0,0,2,1,1,1,1,1,1,Exploits,1
175.45.176.1,6135,149.171.126.18,80,tcp,FIN,0.607441,364,268,254,252,1,1,-,4201.230957,2950.080811,8,6,255,255,62341384,2219102737,46,45,0,0,5939.034506,209.284047,1421929375,1421929376,83.095859,116.300797,0.077816,0.025926,0.05189,0,1,0,0,0,2,1,1,1,1,1,1,Exploits,1
175.45.176.2,19224,149.171.126.12,80,tcp,FIN,0.365004,1110,1084,254,252,2,2,http,21895.65039,20799.77148,10,8,255,255,3249880957,751435222,111,136,0,0,2016.234968,76.843008,1421929376,1421929377,40.556,45.715285,0.120617,0.044622,0.075995,0,1,0,0,0,3,1,1,1,1,1,1,Exploits,1
175.45.176.2,42015,149.171.126.13,80,tcp,FIN,3.145358,3972,655469,62,252,2,247,http,9982.964844,1663833.5,84,504,255,255,3316057397,1341849982,47,1301,1,326451,1867.862144,763.505148,1421929375,1421929378,37.89588,6.178781,0.084629,0.035323,0.049306,0,1,1,0,0,3,1,1,2,2,1,1,Exploits,1
175.45.176.0,13518,149.171.126.17,445,tcp,FIN,0.53941,2346,2398,62,252,6,6,-,32865.53906,33354.96094,18,16,255,255,980560694,3134927733,130,150,0,0,1553.526648,43.099187,1421929377,1421929378,31.663529,34.495934,0.035591,0.021966,0.013625,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,63780,149.171.126.16,25,tcp,FIN,2.97116,420953,3704,62,252,165,8,smtp,1130066.375,9822.426758,336,66,255,255,2486829913,2191524997,1253,56,0,0,1430.042328,83.870398,1421929375,1421929378,8.869134,45.380969,0.042248,0.020836,0.021412,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.2,13648,149.171.126.15,80,tcp,FIN,2.806993,1142,268,254,252,3,1,http,2983.976074,638.405579,12,6,255,255,3111073738,1230293377,95,45,0,0,20971.00842,1061.551,1421929375,1421929378,253.479267,555.701187,0.059029,0.028476,0.030553,0,1,0,0,0,3,2,1,2,2,1,1,Exploits,1
175.45.176.3,51982,149.171.126.15,69,udp,CON,0.060085,188,89,254,60,0,0,-,18773.4043,5991.512207,4,2,0,0,0,0,47,45,0,0,28.315855,0.0,1421929380,1421929380,20.028334,0.003,0.0,0.0,0.0,0,3,0,0,0,1,1,2,2,1,1,2,DoS,1
175.45.176.3,26256,149.171.126.15,80,tcp,FIN,0.229479,832,6018,62,252,2,3,http,26111.32227,188845.1719,10,10,255,255,761380301,2176250559,83,602,1,2549,1372.373358,1758.400347,1421929379,1421929380,25.497667,24.001333,0.054882,0.007543,0.047339,0,1,1,0,0,1,2,2,2,1,1,2,Exploits,1
175.45.176.0,17632,149.171.126.12,80,tcp,FIN,2.433346,3810,268,254,252,6,1,-,11631.71973,736.434509,14,6,255,255,2156227042,2498607505,272,45,1,0,18836.59282,941.315313,1421929378,1421929381,187.180462,480.866406,0.074291,0.025447,0.048844,0,1,1,0,0,1,1,1,1,1,1,1,DoS,1
175.45.176.3,30658,149.171.126.19,1234,udp,INT,1.2e-05,2744,0,254,0,0,0,-,914666624.0,0.0,2,0,0,0,0,0,1372,0,0,0,0.0,0.0,1421929381,1421929381,0.012,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.2,13961,149.171.126.14,80,tcp,FIN,0.180398,926,268,254,252,2,1,http,36984.88672,9933.59082,10,6,255,255,1466850661,3379420252,93,45,1,0,1012.304726,61.585098,1421929382,1421929382,18.839667,34.945398,0.050726,0.005665,0.045061,0,1,1,0,0,2,1,1,1,1,1,1,Exploits,1
175.45.176.2,54878,149.171.126.12,80,tcp,FIN,0.448413,906,11762,62,252,2,5,http,14558.00781,194856.0781,10,14,255,255,1153821285,1381620917,91,840,1,5339,2978.444147,3094.368605,1421929385,1421929385,49.823667,33.468615,0.024273,0.012619,0.011654,0,1,1,0,0,2,1,1,1,1,1,1,Exploits,1
175.45.176.3,7081,149.171.126.19,60207,tcp,FIN,0.641363,364,964,62,252,1,2,ftp-data,3979.025879,10527.5791,8,8,255,255,4028940408,2699247371,46,121,0,0,6537.054941,184.863547,1421929384,1421929385,91.623286,84.867711,0.092898,0.046619,0.046279,0,1,0,0,0,1,1,2,2,1,1,2,Exploits,1
175.45.176.3,7081,149.171.126.19,60207,tcp,FIN,0.641363,364,964,62,252,1,2,ftp-data,3979.025879,10527.5791,8,8,255,255,4028940408,2699247371,46,121,0,0,6537.054941,184.863547,1421929384,1421929385,91.623286,84.867711,0.092898,0.046619,0.046279,0,1,0,0,0,1,1,2,2,1,1,2,Exploits,1
175.45.176.3,8602,149.171.126.19,21,tcp,FIN,1.46853,1100,1504,62,252,6,7,ftp,5692.767578,7784.655273,20,20,255,255,2786670860,4087574923,55,75,0,0,4347.462816,5223.065837,1421929383,1421929385,77.291055,76.052632,0.062262,0.016457,0.045805,0,1,0,0,0,1,1,2,2,1,1,2,Exploits,1
175.45.176.3,8602,149.171.126.19,21,tcp,FIN,1.46853,1100,1504,62,252,6,7,ftp,5692.767578,7784.655273,20,20,255,255,2786670860,4087574923,55,75,0,0,4347.462816,5223.065837,1421929383,1421929385,77.291055,76.052632,0.062262,0.016457,0.045805,0,1,0,0,0,1,1,2,2,1,1,2,Exploits,1
175.45.176.1,62843,149.171.126.15,111,tcp,FIN,0.629944,564,354,254,252,2,1,-,6451.366699,3936.857666,10,8,255,255,54777725,2895244330,56,44,0,0,5470.289863,140.162531,1421929385,1421929386,69.993778,88.40157,0.058034,0.007608,0.050426,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,25960,149.171.126.13,111,tcp,FIN,0.629249,564,354,254,252,2,1,-,6458.492676,3941.206299,10,8,255,255,1910879437,2433302166,56,44,0,0,5455.644009,138.735703,1421929386,1421929387,69.425778,88.919711,0.05351,0.0068,0.04671,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,55192,149.171.126.10,4322,tcp,FIN,0.181162,530,268,254,252,2,1,-,21064.01953,9891.699219,10,6,255,255,2927820929,2073169522,53,45,0,0,992.602542,59.589668,1421929387,1421929388,18.647111,34.804,0.051457,0.007136,0.044321,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.2,40352,149.171.126.14,111,udp,INT,3e-06,168,0,254,0,0,0,-,224000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421929388,1421929388,0.003,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,61868,149.171.126.16,80,tcp,FIN,0.182147,2676,268,254,252,2,1,http,105804.6563,9838.208008,10,6,255,255,3890485565,2715413150,268,45,1,0,1000.342339,59.769758,1421929389,1421929390,18.610889,34.685801,0.057662,0.008707,0.048955,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,24958,149.171.126.19,80,tcp,FIN,0.18287,860,268,254,252,2,1,http,33860.11719,9799.310547,10,6,255,255,3851164042,2348433553,86,45,1,0,999.217516,59.778336,1421929390,1421929391,18.999222,35.103199,0.050317,0.007344,0.042973,0,1,1,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,11421,149.171.126.18,5060,udp,INT,7e-06,1320,0,254,0,0,0,-,754285696.0,0.0,2,0,0,0,0,0,660,0,0,0,0.0,0.0,1421929391,1421929391,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,1,2,1,1,1,1,1,DoS,1
175.45.176.1,33765,149.171.126.18,111,tcp,FIN,0.666828,564,354,254,252,2,1,-,6094.525391,3719.100098,10,8,255,255,3564631999,3228853679,56,44,0,0,5405.472636,135.103047,1421929392,1421929393,74.092,94.060289,0.051602,0.007641,0.043961,0,1,0,0,0,1,2,1,1,1,1,1,Reconnaissance,1
175.45.176.3,64980,149.171.126.14,25,tcp,FIN,0.772903,11979,1750,62,252,11,8,smtp,119569.9844,17213.02539,28,20,255,255,1138789515,137286136,428,88,0,0,1647.244785,48.160777,1421929393,1421929394,28.626037,40.175844,0.050752,0.006076,0.044676,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.2,61567,149.171.126.15,80,tcp,FIN,0.28412,832,8262,62,252,2,4,http,21089.68164,213262.0,10,12,255,255,685100928,2358582662,83,689,1,3632,1633.25388,1691.215557,1421929396,1421929396,31.568889,23.361364,0.028112,0.016374,0.011738,0,1,1,0,0,2,1,1,1,1,1,1,Exploits,1
175.45.176.3,35191,149.171.126.10,143,tcp,FIN,0.458899,1018,3082,62,252,6,7,-,16770.57422,50747.55078,18,18,255,255,2191887704,3396124385,57,171,0,0,1547.303184,34.884477,1421929396,1421929397,26.994059,26.473234,0.024936,0.008142,0.016794,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.3,35191,149.171.126.10,143,tcp,FIN,0.458899,1018,3082,62,252,6,7,-,16770.57422,50747.55078,18,18,255,255,2191887704,3396124385,57,171,0,0,1547.303184,34.884477,1421929396,1421929397,26.994059,26.473234,0.024936,0.008142,0.016794,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,3286,149.171.126.17,80,tcp,FIN,1.671582,2982,474427,62,252,2,182,http,14041.78809,2264384.25,62,368,255,255,2863056594,156984120,48,1289,1,229581,1444.236308,628.131852,1421929395,1421929397,27.402985,4.532635,0.051227,0.007447,0.04378,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,26303,149.171.126.17,111,tcp,FIN,0.635077,564,354,254,252,2,1,-,6399.224121,3905.03833,10,8,255,255,3761215576,3769407714,56,44,0,0,5502.125478,140.079469,1421929397,1421929398,70.032889,89.808141,0.056521,0.006419,0.050102,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,1844,149.171.126.12,80,tcp,FIN,0.189911,988,268,254,252,2,1,http,37491.24609,9435.999023,10,6,255,255,2255020941,3719535057,99,45,0,0,1018.758147,60.984125,1421929399,1421929400,19.018667,36.576199,0.052481,0.007019,0.045462,0,1,0,0,0,2,1,1,1,1,1,1,Exploits,1
175.45.176.2,23555,149.171.126.19,80,tcp,FIN,0.154598,10820,268,254,252,5,1,http,524922.6875,11591.35352,16,6,255,255,2818988525,811970244,676,45,0,0,706.405149,47.46823,1421929400,1421929401,9.470267,28.2324,0.059123,0.013425,0.045698,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
175.45.176.1,8946,149.171.126.17,80,tcp,FIN,2.38499,1316,182,254,252,6,1,http,4048.654297,459.54071,12,4,255,255,1038196638,3232095171,110,46,0,0,20467.30909,1118.940875,1421929398,1421929401,216.817267,791.216688,0.051065,0.006263,0.044802,0,1,0,0,0,3,1,1,1,1,1,1,Exploits,1
175.45.176.1,59604,149.171.126.18,80,tcp,FIN,0.242754,796,1202,62,252,2,2,http,23628.85938,34668.84375,10,8,255,255,3492682713,4196755419,80,150,0,0,1402.04797,56.280469,1421929401,1421929402,26.972667,31.217857,0.052268,0.006891,0.045377,0,1,0,0,0,3,1,1,1,1,1,1,DoS,1
175.45.176.0,61236,149.171.126.11,80,tcp,FIN,0.219886,1038,966,254,252,2,2,http,34017.625,30779.58594,10,8,255,255,3181282286,2892886616,104,121,1,58,1335.585092,53.844449,1421929403,1421929403,24.431778,30.040285,0.050966,0.005866,0.0451,0,1,1,0,0,1,1,1,1,1,1,1,DoS,1
175.45.176.1,47622,149.171.126.13,80,tcp,FIN,0.237083,852,1588,62,252,2,2,http,25881.23047,46903.40625,10,8,255,255,4216812522,1314746581,85,199,1,395,1400.678099,55.070437,1421929404,1421929404,26.342556,31.102,0.050244,0.005636,0.044608,0,1,1,0,0,3,1,1,1,1,1,1,Exploits,1
175.45.176.0,13043,149.171.126.16,16502,udp,INT,1e-05,174,0,254,0,0,0,-,69600000.0,0.0,2,0,0,0,0,0,87,0,0,0,0.0,0.0,1421929405,1421929405,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,2,1,1,1,1,1,1,Shellcode,1
175.45.176.0,4726,149.171.126.14,111,udp,INT,1.1e-05,168,0,254,0,0,0,-,61090908.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421929406,1421929406,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,34421,149.171.126.11,80,tcp,FIN,0.187711,954,268,254,252,2,1,http,36609.46875,9546.589844,10,6,255,255,3075354237,2532423466,95,45,0,0,1001.610756,59.602035,1421929405,1421929406,19.279111,36.254199,0.051246,0.006436,0.04481,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,26838,149.171.126.13,80,tcp,FIN,0.212538,832,1966,62,252,2,2,http,28192.60547,64779.00391,10,8,255,255,507211514,3185256876,83,246,0,0,1290.132713,52.761125,1421929407,1421929408,23.615333,29.062857,0.049364,0.005205,0.044159,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,64573,149.171.126.17,111,tcp,FIN,0.625875,564,354,254,252,2,1,-,6493.30957,3962.452637,10,8,255,255,4132007697,1973056741,56,44,0,0,5431.566752,135.922094,1421929408,1421929409,68.834667,87.538711,0.057772,0.0131,0.044672,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,44070,149.171.126.19,111,tcp,FIN,0.627896,564,354,254,252,2,1,-,6472.40918,3949.698486,10,8,255,255,583435318,3890617759,56,44,0,0,5443.84393,139.072391,1421929410,1421929410,69.186111,88.785,0.054832,0.006391,0.048441,0,1,0,0,0,3,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,19540,149.171.126.14,3389,tcp,FIN,0.17738,1364,268,254,252,2,1,-,55383.92188,10102.60449,10,6,255,255,1147583414,3545898522,136,45,0,0,989.115555,60.009508,1421929411,1421929411,18.447333,34.315602,0.051662,0.005796,0.045866,0,1,0,0,0,3,1,1,1,1,1,1,Exploits,1
175.45.176.3,9909,149.171.126.13,80,tcp,FIN,0.185913,930,268,254,252,2,1,http,36016.84766,9638.916992,10,6,255,255,1850451416,1612945172,93,45,1,0,1026.280451,60.861461,1421929412,1421929412,19.130778,35.610199,0.054183,0.007852,0.046331,0,1,1,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.2,5323,149.171.126.18,18667,tcp,FIN,0.190439,892,268,254,252,2,1,-,33732.58594,9409.836914,10,6,255,255,3107969305,4106095080,89,45,0,0,1055.218033,62.358531,1421929413,1421929413,19.617889,36.497199,0.053739,0.007948,0.045791,0,1,0,0,0,3,1,1,1,1,1,1,Shellcode,1
175.45.176.2,28099,149.171.126.19,80,tcp,FIN,0.231217,798,1298,62,252,2,2,http,24877.06445,39305.07031,10,8,255,255,3588647890,2950040383,80,162,1,229,1421.665542,56.977836,1421929414,1421929414,25.690778,31.507428,0.052063,0.006729,0.045334,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,52607,149.171.126.13,80,tcp,FIN,0.216794,856,1648,62,252,2,2,http,28450.97266,53211.80469,10,8,255,255,1464482174,514561013,86,206,1,406,1325.645553,53.210359,1421929415,1421929415,24.088222,29.464715,0.051734,0.006742,0.044992,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.3,4055,149.171.126.19,80,tcp,FIN,0.197317,1080,268,254,252,2,1,http,39408.66797,9081.833008,10,6,255,255,3981304460,3282059511,108,45,1,0,1024.563861,61.43684,1421929416,1421929416,18.996556,38.259801,0.04923,0.006007,0.043223,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,51140,149.171.126.19,25,tcp,FIN,0.817118,9431,1732,62,252,10,8,smtp,88790.11719,16115.17578,26,20,255,255,757298513,2825452000,363,87,0,0,1745.963606,47.462555,1421929417,1421929417,32.684721,42.645051,0.050299,0.006048,0.044251,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.2,6713,149.171.126.19,111,tcp,FIN,0.632063,564,354,254,252,2,1,-,6429.739258,3923.659668,10,8,255,255,1708033676,711911162,56,44,0,0,5451.209368,139.560438,1421929418,1421929418,69.724778,89.319859,0.052359,0.006812,0.045547,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,47104,149.171.126.10,69,udp,CON,0.00881,1642,106,254,60,0,0,-,745516.5,48127.12891,2,2,0,0,0,0,821,53,0,0,0.0,0.0,1421929419,1421929419,0.004,0.003,0.0,0.0,0.0,0,3,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,11495,149.171.126.13,80,tcp,FIN,0.440658,782,1318,62,252,2,2,http,12780.88672,21549.5918,10,10,255,255,3825546616,1936673188,78,132,1,200,3541.202193,93.897492,1421929421,1421929421,48.962,42.763223,0.097095,0.052253,0.044842,0,1,1,0,0,1,1,1,1,1,1,1,DoS,1
175.45.176.3,27752,149.171.126.16,25,tcp,FIN,0.926708,66837,1912,62,252,31,8,smtp,568507.0,15875.55078,68,26,255,255,1430021677,1292192585,983,74,0,0,1083.781344,41.055605,1421929420,1421929421,13.831463,36.773359,0.052614,0.00639,0.046224,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.3,31212,149.171.126.19,7777,tcp,FIN,0.195112,2536,268,254,252,2,1,-,93607.77344,9184.467773,10,6,255,255,2301518405,2431956014,254,45,0,0,1070.257733,64.197496,1421929422,1421929422,19.936111,37.917801,0.048622,0.005515,0.043107,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.2,55658,149.171.126.19,25,tcp,FIN,1.008871,94241,2182,62,252,42,8,smtp,738996.375,16731.57422,90,30,255,255,1994492235,784435805,1047,73,0,0,1053.327647,46.186051,1421929423,1421929424,11.335629,33.942691,0.05556,0.008404,0.047156,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,19953,149.171.126.18,80,tcp,FIN,0.208397,884,2238,62,252,2,2,http,30557.0625,75202.61719,10,8,255,255,3161128366,2201837699,88,280,1,716,1314.334874,45.831852,1421929424,1421929424,23.155222,27.199428,0.025316,0.01419,0.011126,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,53076,149.171.126.10,80,tcp,FIN,0.185436,830,268,254,252,2,1,http,32226.75195,9663.711914,10,6,255,255,497457359,587441735,83,45,1,0,989.916664,59.764816,1421929425,1421929425,18.462444,35.97,0.050151,0.005576,0.044575,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
